"Market and Exchange Names","As of Date in Form YYMMDD","As of Date in Form YYYY-MM-DD","CFTC Contract Market Code","CFTC Market Code in Initials","CFTC Region Code","CFTC Commodity Code","Open Interest (All)","Noncommercial Positions-Long (All)","Noncommercial Positions-Short (All)","Noncommercial Positions-Spreading (All)","Commercial Positions-Long (All)","Commercial Positions-Short (All)"," Total Reportable Positions-Long (All)","Total Reportable Positions-Short (All)","Nonreportable Positions-Long (All)","Nonreportable Positions-Short (All)","Open Interest (Old)","Noncommercial Positions-Long (Old)","Noncommercial Positions-Short (Old)","Noncommercial Positions-Spreading (Old)","Commercial Positions-Long (Old)","Commercial Positions-Short (Old)","Total Reportable Positions-Long (Old)","Total Reportable Positions-Short (Old)","Nonreportable Positions-Long (Old)","Nonreportable Positions-Short (Old)","Open Interest (Other)","Noncommercial Positions-Long (Other)","Noncommercial Positions-Short (Other)","Noncommercial Positions-Spreading (Other)","Commercial Positions-Long (Other)","Commercial Positions-Short (Other)","Total Reportable Positions-Long (Other)","Total Reportable Positions-Short (Other)","Nonreportable Positions-Long (Other)","Nonreportable Positions-Short (Other)","Change in Open Interest (All)","Change in Noncommercial-Long (All)","Change in Noncommercial-Short (All)","Change in Noncommercial-Spreading (All)","Change in Commercial-Long (All)","Change in Commercial-Short (All)","Change in Total Reportable-Long (All)","Change in Total Reportable-Short (All)","Change in Nonreportable-Long (All)","Change in Nonreportable-Short (All)","% of Open Interest (OI) (All)","% of OI-Noncommercial-Long (All)","% of OI-Noncommercial-Short (All)","% of OI-Noncommercial-Spreading (All)","% of OI-Commercial-Long (All)","% of OI-Commercial-Short (All)","% of OI-Total Reportable-Long (All)","% of OI-Total Reportable-Short (All)","% of OI-Nonreportable-Long (All)","% of OI-Nonreportable-Short (All)","% of Open Interest (OI)(Old)","% of OI-Noncommercial-Long (Old)","% of OI-Noncommercial-Short (Old)","% of OI-Noncommercial-Spreading (Old)","% of OI-Commercial-Long (Old)","% of OI-Commercial-Short (Old)","% of OI-Total Reportable-Long (Old)","% of OI-Total Reportable-Short (Old)","% of OI-Nonreportable-Long (Old)","% of OI-Nonreportable-Short (Old)","% of Open Interest (OI) (Other)","% of OI-Noncommercial-Long (Other)","% of OI-Noncommercial-Short (Other)","% of OI-Noncommercial-Spreading (Other)","% of OI-Commercial-Long (Other)","% of OI-Commercial-Short (Other)","% of OI-Total Reportable-Long (Other)","% of OI-Total Reportable-Short (Other)","% of OI-Nonreportable-Long (Other)","% of OI-Nonreportable-Short (Other)","Traders-Total (All)","Traders-Noncommercial-Long (All)","Traders-Noncommercial-Short (All)","Traders-Noncommercial-Spreading (All)","Traders-Commercial-Long (All)","Traders-Commercial-Short (All)","Traders-Total Reportable-Long (All)","Traders-Total Reportable-Short (All)","Traders-Total (Old)","Traders-Noncommercial-Long (Old)","Traders-Noncommercial-Short (Old)","Traders-Noncommercial-Spreading (Old)","Traders-Commercial-Long (Old)","Traders-Commercial-Short (Old)","Traders-Total Reportable-Long (Old)","Traders-Total Reportable-Short (Old)","Traders-Total (Other)","Traders-Noncommercial-Long (Other)","Traders-Noncommercial-Short (Other)","Traders-Noncommercial-Spreading (Other)","Traders-Commercial-Long (Other)","Traders-Commercial-Short (Other)","Traders-Total Reportable-Long (Other)","Traders-Total Reportable-Short (Other)","Concentration-Gross LT = 4 TDR-Long (All)","Concentration-Gross LT =4 TDR-Short (All)","Concentration-Gross LT =8 TDR-Long (All)","Concentration-Gross LT =8 TDR-Short (All)","Concentration-Net LT =4 TDR-Long (All)","Concentration-Net LT =4 TDR-Short (All)","Concentration-Net LT =8 TDR-Long (All)","Concentration-Net LT =8 TDR-Short (All)","Concentration-Gross LT =4 TDR-Long (Old)","Concentration-Gross LT =4 TDR-Short (Old)","Concentration-Gross LT =8 TDR-Long (Old)","Concentration-Gross LT =8 TDR-Short (Old)","Concentration-Net LT =4 TDR-Long (Old)","Concentration-Net LT =4 TDR-Short (Old)","Concentration-Net LT =8 TDR-Long (Old)","Concentration-Net LT =8 TDR-Short (Old)","Concentration-Gross LT =4 TDR-Long (Other)","Concentration-Gross LT =4 TDR-Short(Other)","Concentration-Gross LT =8 TDR-Long (Other)","Concentration-Gross LT =8 TDR-Short(Other)","Concentration-Net LT =4 TDR-Long (Other)","Concentration-Net LT =4 TDR-Short (Other)","Concentration-Net LT =8 TDR-Long (Other)","Concentration-Net LT =8 TDR-Short (Other)","Contract Units","CFTC Contract Market Code (Quotes)","CFTC Market Code in Initials (Quotes)","CFTC Commodity Code (Quotes)" 
"CORN - CHICAGO BOARD OF TRADE" ,870430 ,1987-04-30,002601 ,CBT ,00 ,002 ,   690805,  69570,  17920,  37045, 304750, 329165, 411365, 384130, 279440, 306675,   454190,  56060,  10055,  25425, 192850, 244665, 274335, 280145, 179855, 174045,   236615,  18675,  13030,   6455, 111900,  84500, 137030, 103985,  99585, 132630,   -13930,   4235,   3000,    550, -39540, -42835, -34755, -39285,  20825,  25355,  100.0,   10.1,    2.6,    5.4,   44.1,   47.6,   59.5,   55.6,   40.5,   44.4,  100.0,   12.3,    2.2,    5.6,   42.5,   53.9,   60.4,   61.7,   39.6,   38.3,  100.0,    7.9,    5.5,    2.7,   47.3,   35.7,   57.9,   43.9,   42.1,   56.1,    252,     66,     23,     30,     87,    105,    180,    146,    202,     57,     15,     24,     62,     87,    140,    116,    115,     20,     13,      4,     44,     41,     66,     57,    14.4,    17.0,    20.9,    22.3,    13.1,    14.7,    19.4,    19.8,    17.6,    20.9,    24.8,    27.3,    15.7,    20.5,    22.6,    26.8,    14.7,    15.1,    22.8,    20.2,    14.7,    15.1,    22.8,    20.2,"(THOUSAND BUSHELS)" ,"002601" ,"CBT" ,"002"
"CORN - CHICAGO BOARD OF TRADE" ,870415 ,1987-04-15,002601 ,CBT ,00 ,002 ,   704735,  65335,  14920,  36495, 344290, 372000, 446120, 423415, 258615, 281320,   494995,  55000,  18310,  18215, 247180, 298885, 320395, 335410, 174600, 159585,   209740,  24820,  11095,   3795,  97110,  73115, 125725,  88005,  84015, 121735,   -14225,  20295, -16170,    605, -56060,   6680, -35160,  -8885,  20935,  -5340,  100.0,    9.3,    2.1,    5.2,   48.9,   52.8,   63.3,   60.1,   36.7,   39.9,  100.0,   11.1,    3.7,    3.7,   49.9,   60.4,   64.7,   67.8,   35.3,   32.2,  100.0,   11.8,    5.3,    1.8,   46.3,   34.9,   59.9,   42.0,   40.1,   58.0,    248,     61,     23,     26,     83,    115,    161,    156,    210,     48,     20,     15,     67,    100,    130,    126,    111,     25,     16,      4,     35,     40,     61,     59,    14.7,    17.2,    22.2,    22.9,    14.1,    15.4,    21.0,    20.8,    18.4,    21.4,    26.9,    28.6,    18.0,    21.0,    25.1,    28.1,    17.7,    11.6,    26.3,    17.5,    17.7,    11.6,    26.3,    17.5,"(THOUSAND BUSHELS)" ,"002601" ,"CBT" ,"002"
"CORN - CHICAGO BOARD OF TRADE" ,870331 ,1987-03-31,002601 ,CBT ,00 ,002 ,   718960,  45040,  31090,  35890, 400350, 365320, 481280, 432300, 237680, 286660,   538000,  45385,  39355,  14825, 311285, 305065, 371495, 359245, 166505, 178755,   180960,  17300,   9380,   3420,  89065,  60255, 109785,  73055,  71175, 107905,    23880,  12335, -11740,   1795,  -1415,  41130,  12715,  31185,  11165,  -7305,  100.0,    6.3,    4.3,    5.0,   55.7,   50.8,   66.9,   60.1,   33.1,   39.9,  100.0,    8.4,    7.3,    2.8,   57.9,   56.7,   69.1,   66.8,   30.9,   33.2,  100.0,    9.6,    5.2,    1.9,   49.2,   33.3,   60.7,   40.4,   39.3,   59.6,    240,     36,     39,     24,     90,    115,    145,    166,    221,     34,     36,     12,     76,    100,    121,    142,     93,     14,     12,      4,     35,     39,     50,     54,    17.5,    14.5,    26.6,    20.2,    17.2,    12.0,    25.6,    17.1,    19.6,    18.6,    30.0,    25.6,    19.6,    17.3,    27.6,    23.8,    23.2,     9.4,    32.7,    15.4,    23.2,     9.4,    32.7,    15.3,"(THOUSAND BUSHELS)" ,"002601" ,"CBT" ,"002"
"CORN - CHICAGO BOARD OF TRADE" ,870313 ,1987-03-13,002601 ,CBT ,00 ,002 ,   695080,  32705,  42830,  34095, 401765, 324190, 468565, 401115, 226515, 293965,   538930,  31425,  47035,  21690, 321385, 284005, 374500, 352730, 164430, 186200,   156150,  11530,   6045,   2155,  80380,  40185,  94065,  48385,  62085, 107765,   -10465,   6015, -12020,    775, -43025,  46280, -36235,  35035,  25770, -45500,  100.0,    4.7,    6.2,    4.9,   57.8,   46.6,   67.4,   57.7,   32.6,   42.3,  100.0,    5.8,    8.7,    4.0,   59.6,   52.7,   69.5,   65.5,   30.5,   34.5,  100.0,    7.4,    3.9,    1.4,   51.5,   25.7,   60.2,   31.0,   39.8,   69.0,    230,     33,     44,     23,     87,     99,    133,    159,    208,     30,     45,     15,     72,     86,    112,    138,     78,     11,      8,      2,     35,     27,     46,     37,    20.4,    14.1,    28.8,    20.5,    16.6,    13.0,    24.1,    18.2,    21.8,    17.5,    30.7,    25.5,    18.5,    16.0,    26.9,    23.1,    26.6,     9.5,    35.5,    15.3,    26.6,     9.4,    35.5,    15.1,"(THOUSAND BUSHELS)" ,"002601" ,"CBT" ,"002"
"CORN - CHICAGO BOARD OF TRADE" ,870227 ,1987-02-27,002601 ,CBT ,00 ,002 ,   705545,  26690,  54850,  33320, 444790, 277910, 504800, 366080, 200745, 339465,   552995,  21725,  56150,  22365, 364010, 243895, 408100, 322410, 144895, 230585,   152550,  13405,   7140,   2515,  80780,  34015,  96700,  43670,  55850, 108880,   -10010,  12430, -13410,  -1185,  -9160,  12055,   2085,  -2540, -12095,  -7470,  100.0,    3.8,    7.8,    4.7,   63.0,   39.4,   71.5,   51.9,   28.5,   48.1,  100.0,    3.9,   10.2,    4.0,   65.8,   44.1,   73.8,   58.3,   26.2,   41.7,  100.0,    8.8,    4.7,    1.6,   53.0,   22.3,   63.4,   28.6,   36.6,   71.4,    222,     24,     56,     26,     84,     91,    125,    161,    205,     19,     55,     20,     74,     84,    108,    148,     66,     15,      8,      2,     26,     20,     41,     30,    26.8,    10.8,    35.0,    16.4,    23.0,     9.8,    29.9,    12.5,    27.8,    13.2,    36.7,    20.0,    25.2,    12.0,    32.9,    15.8,    33.4,    10.7,    40.9,    16.3,    33.4,    10.6,    40.9,    15.8,"(THOUSAND BUSHELS)" ,"002601" ,"CBT" ,"002"
"CORN - CHICAGO BOARD OF TRADE" ,870213 ,1987-02-13,002601 ,CBT ,00 ,002 ,   715555,  14260,  68260,  34505, 453950, 265855, 502715, 368620, 212840, 346935,   578850,  13875,  69380,  22535, 375935, 240635, 412345, 332550, 166505, 246300,   136705,  11640,  10135,    715,  78015,  25220,  90370,  36070,  46335, 100635,    41625,  -4375,  10445,   1435,  41840,  13125,  38900,  25005,   2725,  16620,  100.0,    2.0,    9.5,    4.8,   63.4,   37.2,   70.3,   51.5,   29.7,   48.5,  100.0,    2.4,   12.0,    3.9,   64.9,   41.6,   71.2,   57.5,   28.8,   42.5,  100.0,    8.5,    7.4,    0.5,   57.1,   18.4,   66.1,   26.4,   33.9,   73.6,    248,     15,     63,     22,    102,    102,    136,    176,    233,     14,     62,     19,     92,     95,    123,    163,     63,     11,      9,      1,     28,     18,     39,     28,    22.1,    10.2,    31.3,    15.2,    19.7,     9.1,    27.9,    12.5,    20.5,    12.1,    31.0,    17.6,    19.0,    10.7,    28.5,    14.4,    34.7,     9.6,    43.9,    15.2,    34.7,     8.8,    43.9,    14.2,"(THOUSAND BUSHELS)" ,"002601" ,"CBT" ,"002"
"CORN - CHICAGO BOARD OF TRADE" ,870130 ,1987-01-30,002601 ,CBT ,00 ,002 ,   673930,  18635,  57815,  33070, 412110, 252730, 463815, 343615, 210115, 330315,   561470,  17450,  59020,  22730, 347740, 231320, 387920, 313070, 173550, 248400,   112460,   9995,   7605,   1530,  64370,  21410,  75895,  30545,  36565,  81915,    18180,  -3575,  -4995,   3300,   2555,  -7790,   2280,  -9485,  15900,  27665,  100.0,    2.8,    8.6,    4.9,   61.2,   37.5,   68.8,   51.0,   31.2,   49.0,  100.0,    3.1,   10.5,    4.0,   61.9,   41.2,   69.1,   55.8,   30.9,   44.2,  100.0,    8.9,    6.8,    1.4,   57.2,   19.0,   67.5,   27.2,   32.5,   72.8,    229,     21,     53,     24,     87,     95,    127,    160,    218,     17,     56,     20,     80,     90,    115,    153,     49,      9,      6,      2,     20,     16,     29,     24,    23.4,    13.7,    34.1,    18.1,    22.4,    12.9,    31.5,    16.3,    22.8,    15.8,    34.0,    20.6,    22.1,    15.0,    32.5,    18.2,    36.8,    10.2,    47.6,    16.7,    36.8,    10.2,    47.2,    16.7,"(THOUSAND BUSHELS)" ,"002601" ,"CBT" ,"002"
"CORN - CHICAGO BOARD OF TRADE" ,870115 ,1987-01-15,002601 ,CBT ,00 ,002 ,   655750,  22210,  62810,  29770, 409555, 260520, 461535, 353100, 194215, 302650,   557270,  22045,  61145,  19085, 349760, 244750, 390890, 324980, 166380, 232290,    98480,  10850,  12350,      0,  59795,  15770,  70645,  28120,  27835,  70360,    50260,  10380,   8070,  -1685,  20120,  12940,  28815,  19325,  21445,  30935,  100.0,    3.4,    9.6,    4.5,   62.5,   39.7,   70.4,   53.8,   29.6,   46.2,  100.0,    4.0,   11.0,    3.4,   62.8,   43.9,   70.1,   58.3,   29.9,   41.7,  100.0,   11.0,   12.5,    0.0,   60.7,   16.0,   71.7,   28.6,   28.3,   71.4,    237,     26,     55,     21,     89,     96,    129,    164,    227,     24,     53,     19,     86,     92,    123,    155,     47,      8,     11,      0,     18,     12,     26,     23,    25.5,    14.6,    35.9,    18.5,    23.6,    12.9,    33.3,    16.0,    23.9,    16.6,    34.8,    21.1,    22.5,    14.7,    33.4,    18.0,    42.7,    10.5,    52.1,    18.0,    42.7,    10.5,    52.1,    18.0,"(THOUSAND BUSHELS)" ,"002601" ,"CBT" ,"002"
"CORN - MIDAMERICA COMMODITY EXCHANGE" ,871215 ,1987-12-15,002631 ,MCE ,00 ,002 ,     9834,   6550,   4530,      0,      0,      0,   6550,   4530,   3284,   5304,     9721,   6550,   4530,      0,      0,      0,   6550,   4530,   3171,   5191,      113,      0,      0,      0,      0,      0,      0,      0,    113,    113,    -1972,   -865,  -1398,  -1268,      0,      0,  -2133,  -2666,    161,    694,  100.0,   66.6,   46.1,    0.0,    0.0,    0.0,   66.6,   46.1,   33.4,   53.9,  100.0,   67.4,   46.6,    0.0,    0.0,    0.0,   67.4,   46.6,   32.6,   53.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,      6,      3,      3,      0,      0,      0,      3,      3,      6,      3,      3,      0,      0,      0,      3,      3,      0,      0,      0,      0,      0,      0,      0,      0,    66.6,    46.1,    66.6,    46.1,    66.6,    46.1,    66.6,    46.1,    67.4,    46.6,    67.4,    46.6,    67.4,    46.6,    67.4,    46.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(THOUSAND BUSHELS)" ,"002631" ,"MCE" ,"002"
"CORN - MIDAMERICA COMMODITY EXCHANGE" ,871130 ,1987-11-30,002631 ,MCE ,00 ,002 ,    11806,   7415,   5928,   1268,      0,      0,   8683,   7196,   3123,   4610,    11699,   7415,   5928,   1268,      0,      0,   8683,   7196,   3016,   4503,      107,      0,      0,      0,      0,      0,      0,      0,    107,    107,     4217,   1315,    918,   1268,      0,      0,   2583,   2186,   1634,   2031,  100.0,   62.8,   50.2,   10.7,    0.0,    0.0,   73.5,   61.0,   26.5,   39.0,  100.0,   63.4,   50.7,   10.8,    0.0,    0.0,   74.2,   61.5,   25.8,   38.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,      7,      4,      3,      2,      0,      0,      5,      4,      7,      4,      3,      2,      0,      0,      5,      4,      0,      0,      0,      0,      0,      0,      0,      0,    68.6,    61.0,    73.5,    61.0,    62.8,    50.2,    62.8,    50.2,    69.2,    61.5,    74.2,    61.5,    63.4,    50.7,    63.4,    50.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(THOUSAND BUSHELS)" ,"002631" ,"MCE" ,"002"
"CORN - MIDAMERICA COMMODITY EXCHANGE" ,871113 ,1987-11-13,002631 ,MCE ,00 ,002 ,     7589,   6100,   5010,      0,      0,      0,   6100,   5010,   1489,   2579,     7521,   6100,   5010,      0,      0,      0,   6100,   5010,   1421,   2511,       68,      0,      0,      0,      0,      0,      0,      0,     68,     68,    -2090,  -2440,  -1707,      0,      0,      0,  -2440,  -1707,    350,   -383,  100.0,   80.4,   66.0,    0.0,    0.0,    0.0,   80.4,   66.0,   19.6,   34.0,  100.0,   81.1,   66.6,    0.0,    0.0,    0.0,   81.1,   66.6,   18.9,   33.4,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,      6,      3,      3,      0,      0,      0,      3,      3,      6,      3,      3,      0,      0,      0,      3,      3,      0,      0,      0,      0,      0,      0,      0,      0,    80.4,    66.0,    80.4,    66.0,    80.4,    66.0,    80.4,    66.0,    81.1,    66.6,    81.1,    66.6,    81.1,    66.6,    81.1,    66.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(THOUSAND BUSHELS)" ,"002631" ,"MCE" ,"002"
"CORN - MIDAMERICA COMMODITY EXCHANGE" ,871030 ,1987-10-30,002631 ,MCE ,00 ,002 ,     9679,   8540,   6717,      0,      0,      0,   8540,   6717,   1139,   2962,     9610,   8540,   6717,      0,      0,      0,   8540,   6717,   1070,   2893,       69,      0,      0,      0,      0,      0,      0,      0,     69,     69,    -4316,  -3920,  -4200,      0,      0,      0,  -3920,  -4200,   -396,   -116,  100.0,   88.2,   69.4,    0.0,    0.0,    0.0,   88.2,   69.4,   11.8,   30.6,  100.0,   88.9,   69.9,    0.0,    0.0,    0.0,   88.9,   69.9,   11.1,   30.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,      8,      4,      4,      0,      0,      0,      4,      4,      8,      4,      4,      0,      0,      0,      4,      4,      0,      0,      0,      0,      0,      0,      0,      0,    88.2,    69.4,    88.2,    69.4,    88.2,    69.4,    88.2,    69.4,    88.9,    69.9,    88.9,    69.9,    88.9,    69.9,    88.9,    69.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(THOUSAND BUSHELS)" ,"002631" ,"MCE" ,"002"
"CORN - MIDAMERICA COMMODITY EXCHANGE" ,871015 ,1987-10-15,002631 ,MCE ,00 ,002 ,    13995,  12460,  10917,      0,      0,      0,  12460,  10917,   1535,   3078,    13953,  12460,  10917,      0,      0,      0,  12460,  10917,   1493,   3036,       42,      0,      0,      0,      0,      0,      0,      0,     42,     42,     8329,   8760,   6292,      0,      0,      0,   8760,   6292,   -431,   2037,  100.0,   89.0,   78.0,    0.0,    0.0,    0.0,   89.0,   78.0,   11.0,   22.0,  100.0,   89.3,   78.2,    0.0,    0.0,    0.0,   89.3,   78.2,   10.7,   21.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,     11,      6,      5,      0,      0,      0,      6,      5,     11,      6,      5,      0,      0,      0,      6,      5,      0,      0,      0,      0,      0,      0,      0,      0,    75.1,    70.5,    89.0,    78.0,    75.1,    70.5,    89.0,    78.0,    75.4,    70.7,    89.3,    78.2,    75.4,    70.7,    89.3,    78.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(THOUSAND BUSHELS)" ,"002631" ,"MCE" ,"002"
"CORN - MIDAMERICA COMMODITY EXCHANGE" ,870930 ,1987-09-30,002631 ,MCE ,00 ,002 ,     5666,   3700,   4625,      0,      0,      0,   3700,   4625,   1966,   1041,     5646,   3700,   4625,      0,      0,      0,   3700,   4625,   1946,   1021,       20,      0,      0,      0,      0,      0,      0,      0,     20,     20,     1566,   1435,   1605,      0,      0,      0,   1435,   1605,    131,    -39,  100.0,   65.3,   81.6,    0.0,    0.0,    0.0,   65.3,   81.6,   34.7,   18.4,  100.0,   65.5,   81.9,    0.0,    0.0,    0.0,   65.5,   81.9,   34.5,   18.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,  100.0,  100.0,      5,      3,      2,      0,      0,      0,      3,      2,      5,      3,      2,      0,      0,      0,      3,      2,      0,      0,      0,      0,      0,      0,      0,      0,    65.3,    81.6,    65.3,    81.6,    65.3,    81.6,    65.3,    81.6,    65.5,    81.9,    65.5,    81.9,    65.5,    81.9,    65.5,    81.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(THOUSAND BUSHELS)" ,"002631" ,"MCE" ,"002"
"CORN - MIDAMERICA COMMODITY EXCHANGE" ,870831 ,1987-08-31,002631 ,MCE ,00 ,002 ,     5817,   3525,   4105,      0,      0,      0,   3525,   4105,   2292,   1712,     1094,   1065,    545,      0,      0,      0,   1065,    545,     29,    549,     4723,   2460,   3560,      0,      0,      0,   2460,   3560,   2263,   1163,    -6523,  -5580,  -5505,   -545,      0,      0,  -6125,  -6050,   -398,   -473,  100.0,   60.6,   70.6,    0.0,    0.0,    0.0,   60.6,   70.6,   39.4,   29.4,  100.0,   97.3,   49.8,    0.0,    0.0,    0.0,   97.3,   49.8,    2.7,   50.2,  100.0,   52.1,   75.4,    0.0,    0.0,    0.0,   52.1,   75.4,   47.9,   24.6,      6,      2,      4,      0,      0,      0,      2,      4,      2,      1,      1,      0,      0,      0,      1,      1,      4,      1,      3,      0,      0,      0,      1,      3,    60.6,    70.6,    60.6,    70.6,    60.6,    70.6,    60.6,    70.6,    97.3,    49.8,    97.3,    49.8,    97.3,    49.8,    97.3,    49.8,    52.1,    75.4,    52.1,    75.4,    52.1,    75.4,    52.1,    75.4,"(THOUSAND BUSHELS)" ,"002631" ,"MCE" ,"002"
"CORN - MIDAMERICA COMMODITY EXCHANGE" ,870814 ,1987-08-14,002631 ,MCE ,00 ,002 ,    12340,   9105,   9610,    545,      0,      0,   9650,  10155,   2690,   2185,     4638,   4025,   3545,      0,      0,      0,   4025,   3545,    613,   1093,     7702,   5625,   6610,      0,      0,      0,   5625,   6610,   2077,   1092,     3508,   2820,   3400,      0,      0,      0,   2820,   3400,    688,    108,  100.0,   73.8,   77.9,    4.4,    0.0,    0.0,   78.2,   82.3,   21.8,   17.7,  100.0,   86.8,   76.4,    0.0,    0.0,    0.0,   86.8,   76.4,   13.2,   23.6,  100.0,   73.0,   85.8,    0.0,    0.0,    0.0,   73.0,   85.8,   27.0,   14.2,      8,      4,      4,      1,      0,      0,      4,      5,      4,      2,      2,      0,      0,      0,      2,      2,      6,      3,      3,      0,      0,      0,      3,      3,    78.2,    77.9,    78.2,    82.3,    73.8,    77.9,    73.8,    77.9,    86.8,    76.4,    86.8,    76.4,    86.8,    76.4,    86.8,    76.4,    73.0,    85.8,    73.0,    85.8,    73.0,    85.8,    73.0,    85.8,"(THOUSAND BUSHELS)" ,"002631" ,"MCE" ,"002"
"CORN - MIDAMERICA COMMODITY EXCHANGE" ,870731 ,1987-07-31,002631 ,MCE ,00 ,002 ,     8832,   6285,   6210,    545,      0,      0,   6830,   6755,   2002,   2077,     1551,   1260,    545,      0,      0,      0,   1260,    545,    291,   1006,     7281,   5570,   6210,      0,      0,      0,   5570,   6210,   1711,   1071,     -277,   -225,    200,    -20,      0,      0,   -245,    180,    -32,   -457,  100.0,   71.2,   70.3,    6.2,    0.0,    0.0,   77.3,   76.5,   22.7,   23.5,  100.0,   81.2,   35.1,    0.0,    0.0,    0.0,   81.2,   35.1,   18.8,   64.9,  100.0,   76.5,   85.3,    0.0,    0.0,    0.0,   76.5,   85.3,   23.5,   14.7,      6,      3,      3,      1,      0,      0,      3,      4,      2,      1,      1,      0,      0,      0,      1,      1,      6,      3,      3,      0,      0,      0,      3,      3,    77.3,    76.5,    77.3,    76.5,    71.2,    70.3,    71.2,    70.3,    81.2,    35.1,    81.2,    35.1,    81.2,    35.1,    81.2,    35.1,    76.5,    85.3,    76.5,    85.3,    76.5,    85.3,    76.5,    85.3,"(THOUSAND BUSHELS)" ,"002631" ,"MCE" ,"002"
"CORN - MIDAMERICA COMMODITY EXCHANGE" ,870715 ,1987-07-15,002631 ,MCE ,00 ,002 ,     9109,   6510,   6010,    565,      0,      0,   7075,   6575,   2034,   2534,     1633,   1230,    565,      0,      0,      0,   1230,    565,    403,   1068,     7476,   5845,   6010,      0,      0,      0,   5845,   6010,   1631,   1466,    -3985,  -1265,  -2450,    565,      0,      0,   -700,  -1885,  -3285,  -2100,  100.0,   71.5,   66.0,    6.2,    0.0,    0.0,   77.7,   72.2,   22.3,   27.8,  100.0,   75.3,   34.6,    0.0,    0.0,    0.0,   75.3,   34.6,   24.7,   65.4,  100.0,   78.2,   80.4,    0.0,    0.0,    0.0,   78.2,   80.4,   21.8,   19.6,      7,      4,      3,      1,      0,      0,      4,      4,      2,      1,      1,      0,      0,      0,      1,      1,      6,      3,      3,      0,      0,      0,      3,      3,    77.7,    72.2,    77.7,    72.2,    71.5,    66.0,    71.5,    66.0,    75.3,    34.6,    75.3,    34.6,    75.3,    34.6,    75.3,    34.6,    78.2,    80.4,    78.2,    80.4,    78.2,    80.4,    78.2,    80.4,"(THOUSAND BUSHELS)" ,"002631" ,"MCE" ,"002"
"CORN - MIDAMERICA COMMODITY EXCHANGE" ,870630 ,1987-06-30,002631 ,MCE ,00 ,002 ,    13094,   7775,   8460,      0,      0,      0,   7775,   8460,   5319,   4634,     4902,    710,   1445,      0,      0,      0,    710,   1445,   4192,   3457,     8192,   7065,   7015,      0,      0,      0,   7065,   7015,   1127,   1177,      355,    250,  -2450,      0,      0,      0,    250,  -2450,    105,   2805,  100.0,   59.4,   64.6,    0.0,    0.0,    0.0,   59.4,   64.6,   40.6,   35.4,  100.0,   14.5,   29.5,    0.0,    0.0,    0.0,   14.5,   29.5,   85.5,   70.5,  100.0,   86.2,   85.6,    0.0,    0.0,    0.0,   86.2,   85.6,   13.8,   14.4,      8,      5,      3,      0,      0,      0,      5,      3,      3,      1,      2,      0,      0,      0,      1,      2,      7,      4,      3,      0,      0,      0,      4,      3,    55.6,    64.6,    59.4,    64.6,    55.6,    64.6,    59.4,    64.6,    14.5,    29.5,    14.5,    29.5,    14.5,    29.5,    14.5,    29.5,    86.2,    85.6,    86.2,    85.6,    86.2,    85.6,    86.2,    85.6,"(THOUSAND BUSHELS)" ,"002631" ,"MCE" ,"002"
"CORN - MIDAMERICA COMMODITY EXCHANGE" ,870615 ,1987-06-15,002631 ,MCE ,00 ,002 ,    12739,   7525,  10910,      0,      0,      0,   7525,  10910,   5214,   1829,     4638,   3000,   3790,      0,      0,      0,   3000,   3790,   1638,    848,     8101,   4525,   7120,      0,      0,      0,   4525,   7120,   3576,    981,     1714,   -340,   2190,      0,      0,      0,   -340,   2190,   2054,   -476,  100.0,   59.1,   85.6,    0.0,    0.0,    0.0,   59.1,   85.6,   40.9,   14.4,  100.0,   64.7,   81.7,    0.0,    0.0,    0.0,   64.7,   81.7,   35.3,   18.3,  100.0,   55.9,   87.9,    0.0,    0.0,    0.0,   55.9,   87.9,   44.1,   12.1,     10,      5,      5,      0,      0,      0,      5,      5,      3,      1,      2,      0,      0,      0,      1,      2,      9,      4,      5,      0,      0,      0,      4,      5,    53.9,    79.8,    59.1,    85.6,    53.9,    79.8,    59.1,    85.6,    64.7,    81.7,    64.7,    81.7,    64.7,    81.7,    64.7,    81.7,    55.9,    78.9,    55.9,    87.9,    55.9,    78.9,    55.9,    87.9,"(THOUSAND BUSHELS)" ,"002631" ,"MCE" ,"002"
